# Header: Project1::191205-PA-40-R-002 cleaned-Dil cleaned-Dil::All data::New Misorientation Profile Chart   2/13/2020
# 
Chart:  Misorientation Profile

Column 1: Distance [microns]
Column 2: Point-to-point Misorientation [degrees]
Column 3: Point-to-origin Misorientation [degrees]
0; 0; 0; 
10; 0.359365; 0.359365; 
20; 0.237388; 0.447624; 
30; 0.0279765; 0.463094; 
40; 0.223812; 0.527861; 
50; 0.769231; 0.525632; 
60; 0.846729; 0.692104; 
70; 0.28393; 0.842559; 
80; 0.732753; 1.2839; 
90; 0.90655; 0.576073; 
100; 0.362617; 0.89613; 
110; 0.353878; 0.717097; 
120; 0.29342; 0.636737; 
130; 0.487788; 0.886911; 
140; 0.422436; 1.29785; 
150; 0.379492; 1.0245; 
160; 0.518888; 0.541041; 
170; 0.321425; 0.240663; 
180; 0.828035; 0.993866; 
190; 0.641635; 0.637351; 
200; 0.397621; 0.96874; 
210; 0.846729; 0.403483; 
220; 0.310274; 0.506677; 
230; 0.674927; 0.653719; 
240; 0.62745; 0.993078; 
250; 0.782347; 0.44937; 
260; 0.460552; 0.333378; 
265.141; 1.03401; 1.22844; 
270; 0.435213; 0.82472; 
275.136; 1.14398; 1.87095; 
280; 1.37174; 0.598725; 
285.132; 0.387654; 0.959404; 
290; 0.551074; 0.945019; 
295.127; 0.64407; 1.28603; 
300; 0.473953; 0.997011; 
305.123; 0.662047; 1.10252; 
310; 0.512055; 1.16365; 
315.119; 0.471469; 1.26702; 
320; 0.320206; 1.37515; 
325.115; 0.578107; 1.30386; 
330; 0.995047; 1.48306; 
335.112; 0.51129; 1.63996; 
340; 0.882931; 0.952855; 
345.109; 0.734886; 1.49069; 
355.106; 0.189746; 1.53187; 
365.103; 0.311533; 1.41831; 
375.1; 0.26393; 1.47565; 
385.097; 0.328649; 1.40723; 
395.095; 0.674347; 1.21949; 
405.093; 0.934608; 0.87133; 
415.09; 0.708312; 1.15623; 
425.088; 0.189746; 1.07046; 
435.086; 0.392669; 0.890873; 
445.084; 0.689838; 1.27288; 
455.082; 0.409261; 1.27257; 
465.081; 0.189746; 1.12883; 
475.079; 0.272681; 1.33764; 
485.077; 0.321425; 1.4666; 
495.076; 0.343781; 1.28237; 
505.074; 0.108352; 1.30146; 
515.073; 0.150658; 1.34232; 
525.071; 0.411169; 1.08065; 
535.07; 0.163129; 1.14739; 
545.069; 0.602634; 1.7454; 
555.068; 0.858662; 1.37459; 
565.066; 0.521896; 1.57271; 
575.065; 0.29074; 1.84462; 
585.064; 0.239031; 1.79275; 
595.063; 0.438795; 1.70548; 
605.062; 0.461401; 2.10152; 
 ;  ;  ; 
Average;  ;  ; 
Number; 0.511213; 1.07535; 
