# Header: Project1::190709-NaCl-PAT-19-7-005 cleaned-Dil cleaned-Dil::All data::New Misorientation Profile Chart   2/12/2020
# 
Chart:  Misorientation Profile

Column 1: Distance [microns]
Column 2: Point-to-point Misorientation [degrees]
Column 3: Point-to-origin Misorientation [degrees]
0; 0; 0; 
10; 0.834625; 0.834625; 
20; 0.678397; 0.353878; 
30; 0.730614; 0.485375; 
40; 0.160713; 0.377424; 
50; 0.742304; 0.380522; 
60; 0.326259; 0.121947; 
70; 0.406382; 0.43341; 
80; 0.375344; 0.172459; 
85.44; 0.100871; 0.139882; 
90; 0.163129; 0.201741; 
95.3939; 0.492578; 0.556727; 
100; 0.187672; 0.447624; 
105.357; 0.546797; 0.341497; 
115.326; 0.530818; 0.405418; 
125.3; 0.282549; 0.415901; 
135.277; 0.791794; 0.944605; 
145.258; 0.998972; 1.57868; 
155.242; 0.331022; 1.36516; 
165.227; 0.174713; 1.39185; 
175.214; 0.276953; 1.39269; 
185.203; 0.604579; 1.76724; 
195.192; 0.379492; 1.55897; 
205.183; 0.197824; 1.65256; 
215.174; 0.567862; 1.44428; 
225.167; 0.303902; 1.59373; 
235.16; 0.373253; 1.77564; 
245.153; 0.486985; 1.92071; 
255.147; 3.33941; 3.89702; 
265.141; 0.752775; 3.55071; 
275.136; 0.34605; 3.64175; 
280.535; 0.104678; 3.74596; 
285.132; 0.271242; 3.4902; 
290.517; 0.447624; 3.92845; 
295.127; 0.559531; 3.38426; 
300.5; 0.223812; 3.56205; 
310.483; 0.160713; 3.68695; 
320.468; 0.490986; 3.19831; 
330.454; 0.389668; 3.54939; 
340.441; 0.165511; 3.64024; 
350.428; 0.153233; 3.48661; 
360.416; 0.524141; 3.78755; 
370.405; 0.191797; 3.81454; 
380.395; 0.403483; 3.57073; 
390.384; 0.600031; 3.66607; 
400.375; 0.798194; 3.60033; 
410.366; 0.757956; 3.85691; 
420.357; 0.0279765; 3.85691; 
430.349; 0.239031; 3.84074; 
440.341; 0.445872; 3.71478; 
450.333; 0.2307; 3.63518; 
460.326; 0.0395647; 3.6259; 
465.725; 0.242283; 3.73979; 
470.319; 0.250229; 3.84237; 
475.71; 0.364769; 3.53313; 
480.312; 0.454565; 3.4276; 
485.695; 0.487788; 3.78879; 
495.681; 0.418714; 3.66394; 
505.668; 0.310274; 3.73151; 
515.655; 0.429783; 3.70264; 
525.642; 0.303902; 3.66842; 
535.63; 0.349426; 3.84593; 
545.619; 0.181308; 3.7831; 
555.608; 0.172459; 3.62763; 
565.597; 0.478063; 3.91807; 
575.587; 0.726316; 3.33002; 
585.577; 1.09932; 4.09156; 
595.567; 0.954086; 4.58954; 
605.558; 0.29342; 4.64621; 
615.549; 0.213062; 4.74466; 
625.54; 0.207479; 4.81451; 
635.531; 0.329838; 5.12377; 
645.523; 0.526376; 4.69219; 
655.515; 0.142653; 4.56677; 
660.908; 0.176939; 4.73607; 
665.507; 0.576752; 4.60488; 
670.895; 0.552493; 5.1083; 
675.5; 0.389668; 4.79216; 
680.882; 0.28116; 4.67998; 
690.869; 0.382573; 4.52437; 
700.857; 0.510524; 4.8614; 
710.845; 0.581482; 4.56712; 
720.833; 0.243893; 4.71601; 
730.821; 0.64407; 4.588; 
740.81; 0.395648; 4.57149; 
750.8; 0.444114; 4.95954; 
760.789; 0.772278; 5.06949; 
770.779; 0.595448; 5.04733; 
780.769; 0.376385; 5.2212; 
790.759; 0.613575; 4.98295; 
800.75; 0.338041; 5.21023; 
810.74; 0.550364; 4.70378; 
820.731; 0.402512; 5.0218; 
830.723; 0.199792; 4.91821; 
840.714; 0.542486; 4.43544; 
846.109; 0.442348; 4.81467; 
850.706; 0.118694; 4.72912; 
856.096; 0.288036; 4.85341; 
860.697; 0.243893; 4.71218; 
866.083; 0.538867; 5.054; 
876.071; 0.748604; 5.50253; 
886.059; 0.623696; 5.45266; 
896.047; 0.59479; 5.9666; 
906.035; 0.205584; 5.79082; 
916.024; 0.321425; 5.4974; 
926.013; 0.410216; 5.72683; 
936.002; 0.13417; 5.73012; 
945.992; 0.150658; 5.76823; 
955.981; 0.111906; 5.7814; 
965.971; 0.104678; 5.76939; 
975.961; 0.26393; 5.71265; 
985.951; 0.580135; 6.16357; 
995.942; 0.201741; 6.16218; 
1005.93; 0.326259; 5.92056; 
1015.92; 0.306467; 5.91765; 
1025.91; 0.413068; 6.01725; 
1035.91; 0.509757; 6.2495; 
1041.3; 0.527861; 5.97462; 
1045.9; 0.623068; 6.04896; 
1051.28; 0.67955; 5.7444; 
1055.89; 0.714911; 6.44978; 
1061.27; 0.185575; 6.46836; 
1071.26; 0.48376; 6.11959; 
1081.25; 0.616755; 6.39556; 
1091.24; 0.64407; 6.24717; 
1101.23; 0.250229; 6.23693; 
1111.22; 0.247082; 6.01242; 
1121.2; 0.437902; 6.44722; 
1131.19; 0.605226; 5.93604; 
1141.18; 0.131221; 5.96844; 
1151.17; 0.234068; 6.17927; 
1161.16; 0.207479; 6.16529; 
1171.15; 0.0791294; 6.18599; 
1181.14; 0.537412; 5.97986; 
1191.13; 0.545364; 6.51873; 
1201.12; 0.201741; 6.46969; 
1211.12; 0.314035; 6.68349; 
1221.11; 0.335718; 6.38082; 
1226.5; 0.653719; 6.15173; 
1231.1; 0.557429; 6.62111; 
1236.49; 0.652521; 5.99191; 
1241.09; 0.747558; 6.62999; 
1246.47; 0.770756; 5.90292; 
1256.46; 0.754333; 6.61559; 
1266.45; 0.590829; 6.19954; 
1276.44; 0.390671; 6.10361; 
1286.43; 0.35277; 6.07728; 
1296.42; 0.379492; 6.2998; 
1306.41; 0.191797; 6.19828; 
1316.4; 0.307741; 6.132; 
1326.39; 0.326259; 6.32316; 
1336.38; 0.606518; 6.12599; 
1346.37; 0.427043; 6.3928; 
1356.36; 0.29074; 6.25157; 
1366.35; 0.125115; 6.22391; 
1376.34; 0.29342; 6.51686; 
1386.33; 0.213062; 6.41845; 
1396.32; 0.328649; 6.64116; 
1406.31; 0.148038; 6.70417; 
1416.3; 0.0395647; 6.70826; 
1421.69; 0.340349; 6.38248; 
1426.29; 0.193827; 6.55305; 
1431.68; 0.14537; 6.47411; 
1436.28; 0.218503; 6.44442; 
1441.67; 0.201741; 6.34804; 
1451.65; 0.250229; 6.52997; 
1461.64; 0; 6.51084; 
1471.63; 0.189746; 6.69515; 
1481.62; 0.271242; 6.45598; 
1491.61; 0.153233; 6.32602; 
1501.6; 0.227282; 6.48108; 
1511.59; 0.197824; 6.39942; 
1521.58; 0.288036; 6.28547; 
1531.57; 0.254878; 6.45428; 
1541.56; 0.0791294; 6.46727; 
1551.55; 0.356083; 6.35663; 
1561.54; 0.225554; 6.39862; 
1571.53; 0.14537; 6.36907; 
1581.52; 0.311533; 6.45537; 
1591.51; 0.251788; 6.40205; 
1601.5; 0.160713; 6.25345; 
1606.89; 0.0791294; 6.29538; 
1611.49; 0.318981; 6.3244; 
1616.88; 0.197824; 6.35095; 
1621.48; 0.678397; 6.58749; 
1626.87; 0.839301; 6.42248; 
1636.86; 0.867729; 7.22922; 
1646.85; 0.584168; 7.00104; 
1656.83; 1.15386; 6.33085; 
1666.82; 0.663229; 6.56686; 
1676.81; 0.2307; 6.6411; 
1686.8; 0.28116; 6.81178; 
1696.79; 0.279765; 6.77147; 
1706.78; 0.205584; 6.82651; 
1716.77; 0.398604; 6.58648; 
1726.76; 1.4783; 6.88755; 
1736.75; 1.3353; 7.01291; 
1746.74; 0.245493; 6.93234; 
1756.73; 0.297394; 7.02733; 
1766.72; 3.11395; 7.50932; 
1776.71; 0.444994; 7.09263; 
1786.7; 0.335718; 7.14932; 
1796.69; 0.325057; 6.92861; 
1802.08; 0.419648; 7.3104; 
1806.68; 0.318981; 7.03497; 
1812.07; 0.296075; 7.3009; 
1816.67; 0.447624; 6.9108; 
1822.06; 0.494164; 7.2689; 
1832.05; 0.376385; 7.09556; 
1842.04; 0.137056; 7.07684; 
1852.03; 0.13417; 7.05658; 
1862.02; 0.234068; 7.2744; 
1872; 0.438795; 7.20922; 
1881.99; 0.216705; 7.15886; 
1891.98; 0.268341; 7.26847; 
1901.97; 0.193827; 7.40809; 
